Sensor ID,Date,battery,temp
1,2024-01-26 04:34:25,2.75,1.82
1,2024-01-26 04:35:55,2.75,1.82
1,2024-01-26 04:37:25,2.76,1.82
1,2024-01-26 04:38:55,2.75,1.82
1,2024-01-26 04:40:25,2.75,1.82
1,2024-01-26 04:41:55,2.76,1.82
1,2024-01-26 04:43:25,2.75,1.82
1,2024-01-26 04:44:55,2.75,1.82
1,2024-01-26 04:46:25,2.75,1.82
1,2024-01-26 04:47:55,2.76,1.82
1,2024-01-26 04:49:25,2.75,1.82
1,2024-01-26 04:50:55,2.75,1.82
1,2024-01-26 04:52:25,2.75,1.82
1,2024-01-26 04:53:55,2.75,1.82
1,2024-01-26 04:55:25,2.75,1.82
1,2024-01-26 04:56:55,2.75,1.82
1,2024-01-26 04:58:25,2.75,1.82
1,2024-01-26 04:59:55,2.76,1.82
1,2024-01-26 05:01:25,2.75,1.82
1,2024-01-26 05:02:55,2.75,1.82
1,2024-01-26 05:04:25,2.75,1.82
1,2024-01-26 05:05:55,2.75,1.82
1,2024-01-26 05:07:25,2.75,1.82
1,2024-01-26 05:08:55,2.75,1.82
1,2024-01-26 05:10:25,2.75,1.82
1,2024-01-26 05:11:55,2.75,1.82
1,2024-01-26 05:13:25,2.75,1.82
1,2024-01-26 05:14:55,2.75,1.82
1,2024-01-26 05:16:25,2.75,1.82
1,2024-01-26 05:17:55,2.75,1.82
1,2024-01-26 05:19:25,2.75,1.82
1,2024-01-26 05:20:55,2.75,1.82
1,2024-01-26 05:22:25,2.75,1.82
1,2024-01-26 05:23:55,2.75,1.82
1,2024-01-26 05:25:25,2.75,1.82
1,2024-01-26 05:26:55,2.75,1.82
1,2024-01-26 05:28:25,2.75,1.82
1,2024-01-26 05:29:55,2.75,1.82
1,2024-01-26 05:31:25,2.75,1.82
1,2024-01-26 05:32:55,2.75,1.82
1,2024-01-26 05:34:25,2.75,1.82
1,2024-01-26 05:35:55,2.75,1.82
1,2024-01-26 05:37:25,2.75,1.82
1,2024-01-26 05:38:55,2.75,1.82
1,2024-01-26 05:40:25,2.75,1.82
1,2024-01-26 05:41:55,2.75,1.82
1,2024-01-26 05:43:25,2.75,2.06
1,2024-01-26 05:44:55,2.75,2.06
1,2024-01-26 05:46:25,2.75,2.06
1,2024-01-26 05:47:55,2.75,2.06
1,2024-01-26 05:49:25,2.75,2.06
1,2024-01-26 05:50:55,2.75,1.82
1,2024-01-26 05:52:25,2.75,2.06
1,2024-01-26 05:53:55,2.75,2.06
1,2024-01-26 05:55:25,2.75,2.06
1,2024-01-26 05:56:55,2.75,2.06
1,2024-01-26 05:58:25,2.75,2.06
1,2024-01-26 05:59:55,2.75,2.06
1,2024-01-26 06:01:25,2.75,2.06
1,2024-01-26 06:02:55,2.75,2.06
1,2024-01-26 06:04:25,2.75,2.06
1,2024-01-26 06:05:55,2.75,2.06
1,2024-01-26 06:07:25,2.75,2.29
1,2024-01-26 06:08:55,2.75,2.06
1,2024-01-26 06:10:25,2.75,2.06
1,2024-01-26 06:11:55,2.75,2.06
1,2024-01-26 06:13:25,2.75,2.06
1,2024-01-26 06:14:55,2.75,2.06
1,2024-01-26 06:16:25,2.75,2.06
1,2024-01-26 06:17:55,2.75,2.06
1,2024-01-26 06:19:25,2.75,2.06
1,2024-01-26 06:20:55,2.75,2.29
1,2024-01-26 06:22:25,2.75,2.06
1,2024-01-26 06:23:55,2.75,2.06
1,2024-01-26 06:25:25,2.75,2.06
1,2024-01-26 06:26:55,2.75,2.29
1,2024-01-26 06:28:25,2.75,2.29
1,2024-01-26 06:29:55,2.75,2.29
1,2024-01-26 06:31:25,2.75,2.29
1,2024-01-26 06:32:55,2.75,2.06
1,2024-01-26 06:34:25,2.75,2.29
1,2024-01-26 06:35:55,2.75,2.29
1,2024-01-26 06:37:25,2.75,2.29
1,2024-01-26 06:38:55,2.75,2.06
1,2024-01-26 06:40:25,2.75,2.29
1,2024-01-26 06:41:55,2.75,2.06
1,2024-01-26 06:43:25,2.75,2.29
1,2024-01-26 06:44:55,2.74,2.29
1,2024-01-26 06:46:25,2.75,2.29
1,2024-01-26 06:47:55,2.75,2.29
1,2024-01-26 06:49:25,2.75,2.29
1,2024-01-26 06:50:55,2.75,2.29
1,2024-01-26 06:52:25,2.75,2.29
1,2024-01-26 06:53:55,2.75,2.29
1,2024-01-26 06:55:25,2.75,2.29
1,2024-01-26 06:56:55,2.75,2.29
1,2024-01-26 06:58:25,2.75,2.29
1,2024-01-26 06:59:55,2.75,2.29
1,2024-01-26 07:01:25,2.75,2.29
1,2024-01-26 07:02:55,2.75,2.29
1,2024-01-26 07:04:25,2.75,2.29
1,2024-01-26 07:05:55,2.75,2.29
1,2024-01-26 07:07:25,2.75,2.29
1,2024-01-26 07:08:55,2.75,2.29
1,2024-01-26 07:10:25,2.75,2.29
1,2024-01-26 07:11:55,2.75,2.29
1,2024-01-26 07:13:25,2.75,2.29
1,2024-01-26 07:14:55,2.75,2.29
1,2024-01-26 07:16:25,2.75,2.29
1,2024-01-26 07:17:55,2.75,2.29
1,2024-01-26 07:19:25,2.75,2.29
1,2024-01-26 07:20:55,2.75,2.29
1,2024-01-26 07:22:25,2.75,2.29
1,2024-01-26 07:23:55,2.75,2.29
1,2024-01-26 07:25:25,2.75,2.29
1,2024-01-26 07:26:55,2.75,2.29
1,2024-01-26 07:28:25,2.75,2.29
1,2024-01-26 07:29:55,2.75,2.29
1,2024-01-26 07:31:25,2.75,2.29
1,2024-01-26 07:32:55,2.74,2.29
1,2024-01-26 07:34:22,2.75,2.29
1,2024-01-26 07:35:55,2.75,2.29
1,2024-01-26 07:38:10,2.75,2.29
1,2024-01-26 07:39:40,2.75,2.29
1,2024-01-26 07:41:10,2.75,2.29
1,2024-01-26 07:42:40,2.75,2.29
1,2024-01-26 07:44:10,2.75,2.29
1,2024-01-26 07:45:40,2.75,2.29
1,2024-01-26 07:47:10,2.75,2.29
1,2024-01-26 07:48:40,2.75,2.29
1,2024-01-26 07:50:10,2.75,2.29
1,2024-01-26 07:51:40,2.75,2.29
1,2024-01-26 07:53:10,2.75,2.29
1,2024-01-26 07:54:40,2.75,2.29
1,2024-01-26 07:56:10,2.75,2.29
1,2024-01-26 07:57:40,2.75,2.29
1,2024-01-26 07:59:10,2.75,2.29
1,2024-01-26 08:00:40,2.75,2.29
1,2024-01-26 08:02:10,2.75,2.29
1,2024-01-26 08:03:40,2.75,2.29
1,2024-01-26 08:05:10,2.75,2.29
1,2024-01-26 08:06:40,2.75,2.29
1,2024-01-26 08:08:10,2.75,2.29
1,2024-01-26 08:09:40,2.75,2.29
1,2024-01-26 08:11:10,2.75,2.29
1,2024-01-26 08:12:40,2.75,2.29
1,2024-01-26 08:14:10,2.75,2.29
1,2024-01-26 08:15:40,2.75,2.29
1,2024-01-26 08:17:10,2.75,2.29
1,2024-01-26 08:18:40,2.75,2.29
1,2024-01-26 08:20:10,2.75,2.29
1,2024-01-26 08:21:40,2.75,2.29
1,2024-01-26 08:23:10,2.75,2.29
1,2024-01-26 08:24:40,2.75,2.29
1,2024-01-26 08:26:10,2.75,2.29
1,2024-01-26 08:27:40,2.75,2.29
1,2024-01-26 08:29:10,2.75,2.29
1,2024-01-26 08:30:40,2.75,2.29
1,2024-01-26 08:32:10,2.75,2.29
1,2024-01-26 08:33:40,2.75,2.29
1,2024-01-26 08:35:10,2.75,2.29
1,2024-01-26 08:36:40,2.75,2.29
1,2024-01-26 08:38:10,2.75,2.29
1,2024-01-26 08:39:40,2.75,2.29
1,2024-01-26 08:41:10,2.75,2.29
1,2024-01-26 08:42:40,2.75,2.29
1,2024-01-26 08:44:10,2.75,2.29
1,2024-01-26 08:45:40,2.75,2.29
1,2024-01-26 08:47:10,2.75,2.29
1,2024-01-26 08:48:40,2.75,2.29
1,2024-01-26 08:50:10,2.75,2.29
1,2024-01-26 08:51:40,2.75,2.29
1,2024-01-26 08:53:10,2.75,2.29
1,2024-01-26 08:54:40,2.75,2.29
1,2024-01-26 08:56:10,2.75,2.29
1,2024-01-26 08:57:40,2.75,2.29
1,2024-01-26 08:59:10,2.75,2.29
1,2024-01-26 09:00:40,2.75,2.29
1,2024-01-26 09:02:10,2.75,2.29
1,2024-01-26 09:03:40,2.75,2.29
1,2024-01-26 09:05:10,2.75,2.29
1,2024-01-26 09:06:40,2.75,2.29
1,2024-01-26 09:08:10,2.75,2.29
1,2024-01-26 09:09:40,2.75,2.29
1,2024-01-26 09:11:10,2.75,2.29
1,2024-01-26 09:12:40,2.75,2.29
1,2024-01-26 09:14:10,2.75,2.29
1,2024-01-26 09:15:40,2.75,2.29
1,2024-01-26 09:17:10,2.75,2.29
1,2024-01-26 09:18:40,2.75,2.29
1,2024-01-26 09:20:10,2.75,2.29
1,2024-01-26 09:21:40,2.75,2.29
1,2024-01-26 09:23:10,2.75,2.29
1,2024-01-26 09:24:40,2.75,2.29
1,2024-01-26 09:26:10,2.75,2.29
1,2024-01-26 09:27:40,2.75,2.29
1,2024-01-26 09:29:10,2.75,2.29
1,2024-01-26 09:30:40,2.75,2.29
1,2024-01-26 09:32:10,2.75,2.29
1,2024-01-26 09:33:40,2.75,2.29
1,2024-01-26 09:35:10,2.75,2.29
1,2024-01-26 09:36:40,2.75,2.29
1,2024-01-26 09:38:10,2.75,2.29
1,2024-01-26 09:39:40,2.75,2.29
1,2024-01-26 09:41:10,2.75,2.29
1,2024-01-26 09:42:40,2.75,2.29
1,2024-01-26 09:44:10,2.75,2.29
1,2024-01-26 09:45:40,2.75,2.29
1,2024-01-26 09:47:10,2.75,2.29
1,2024-01-26 09:48:40,2.75,2.29
1,2024-01-26 09:50:10,2.75,2.29
1,2024-01-26 09:51:40,2.75,2.29
1,2024-01-26 09:53:10,2.75,2.29
1,2024-01-26 09:54:40,2.75,2.29
1,2024-01-26 09:56:10,2.75,2.29
1,2024-01-26 09:57:40,2.75,2.29
1,2024-01-26 09:59:10,2.75,2.29
1,2024-01-26 10:00:40,2.75,2.29
1,2024-01-26 10:02:10,2.75,2.29
1,2024-01-26 10:03:40,2.75,2.29
1,2024-01-26 10:05:10,2.75,2.06
1,2024-01-26 10:06:40,2.75,2.06
1,2024-01-26 10:08:10,2.75,2.06
1,2024-01-26 10:09:40,2.75,2.06
1,2024-01-26 10:11:10,2.75,2.06
1,2024-01-26 10:12:40,2.75,2.06
1,2024-01-26 10:14:10,2.75,2.06
1,2024-01-26 10:15:40,2.75,2.06
1,2024-01-26 10:17:10,2.75,2.06
1,2024-01-26 10:18:40,2.75,2.06
1,2024-01-26 10:20:10,2.75,2.06
1,2024-01-26 10:21:40,2.75,2.06
1,2024-01-26 10:23:10,2.75,1.82
1,2024-01-26 10:24:40,2.75,2.06
1,2024-01-26 10:26:10,2.75,2.06
1,2024-01-26 10:27:40,2.75,1.82
1,2024-01-26 10:29:10,2.75,1.82
1,2024-01-26 10:30:40,2.75,1.82
1,2024-01-26 10:32:10,2.75,1.82
1,2024-01-26 10:33:40,2.75,1.82
1,2024-01-26 10:35:10,2.75,1.82
1,2024-01-26 10:36:40,2.75,1.82
1,2024-01-26 10:38:10,2.74,2.06
1,2024-01-26 10:39:40,2.75,2.06
1,2024-01-26 10:41:10,2.75,2.06
1,2024-01-26 10:42:40,2.75,2.06
1,2024-01-26 10:44:10,2.75,1.82
1,2024-01-26 10:45:40,2.75,2.06
1,2024-01-26 10:47:10,2.75,2.06
1,2024-01-26 10:48:40,2.75,2.06
1,2024-01-26 10:50:10,2.75,2.06
1,2024-01-26 10:51:40,2.75,2.06
1,2024-01-26 10:53:10,2.75,1.82
1,2024-01-26 10:54:40,2.75,2.06
1,2024-01-26 10:56:10,2.75,1.82
1,2024-01-26 10:57:40,2.75,1.82
1,2024-01-26 10:59:10,2.75,2.06
1,2024-01-26 11:00:40,2.75,1.82
1,2024-01-26 11:02:10,2.75,1.82
1,2024-01-26 11:03:40,2.75,1.82
1,2024-01-26 11:05:10,2.75,1.82
1,2024-01-26 11:06:40,2.75,1.82
1,2024-01-26 11:08:10,2.75,1.82
1,2024-01-26 11:09:40,2.75,1.82
1,2024-01-26 11:11:10,2.75,1.82
1,2024-01-26 11:12:40,2.75,1.82
1,2024-01-26 11:14:10,2.75,1.82
1,2024-01-26 11:15:40,2.75,1.82
1,2024-01-26 11:17:10,2.75,2.06
1,2024-01-26 11:18:40,2.75,2.06
1,2024-01-26 11:20:10,2.72,2.06
1,2024-01-26 11:21:40,2.74,2.06
1,2024-01-26 11:23:10,2.75,2.06
1,2024-01-26 11:24:40,2.75,2.06
1,2024-01-26 11:26:10,2.75,2.06
1,2024-01-26 11:27:40,2.75,2.06
1,2024-01-26 11:29:10,2.75,2.06
1,2024-01-26 11:30:40,2.75,2.06
1,2024-01-26 11:32:10,2.75,2.06
1,2024-01-26 11:33:40,2.75,2.06
1,2024-01-26 11:35:10,2.75,2.06
1,2024-01-26 11:36:40,2.75,2.06
1,2024-01-26 11:38:10,2.74,2.06
1,2024-01-26 11:39:40,2.75,2.06
1,2024-01-26 11:41:10,2.75,2.06
1,2024-01-26 11:42:40,2.75,2.06
1,2024-01-26 11:44:10,2.75,2.06
1,2024-01-26 11:45:40,2.75,2.29
1,2024-01-26 11:47:10,2.75,2.06
1,2024-01-26 11:48:40,2.75,2.06
1,2024-01-26 11:50:10,2.74,2.29
1,2024-01-26 11:51:40,2.75,2.29
1,2024-01-26 11:53:10,2.75,2.06
1,2024-01-26 11:54:40,2.75,2.29
1,2024-01-26 11:56:10,2.74,2.29
1,2024-01-26 11:57:40,2.73,2.06
1,2024-01-26 11:59:10,2.75,2.29
1,2024-01-26 12:00:40,2.75,2.29
1,2024-01-26 12:02:10,2.75,2.29
1,2024-01-26 12:03:40,2.75,2.29
1,2024-01-26 12:05:10,2.75,2.29
1,2024-01-26 12:06:40,2.74,2.29
1,2024-01-26 12:08:10,2.74,2.06
1,2024-01-26 12:09:40,2.74,2.29
1,2024-01-26 12:11:10,2.75,2.29
1,2024-01-26 12:12:40,2.75,2.29
1,2024-01-26 12:14:10,2.75,2.29
1,2024-01-26 12:15:40,2.75,2.29
1,2024-01-26 12:17:10,2.75,2.29
1,2024-01-26 12:18:40,2.75,2.29
1,2024-01-26 12:20:10,2.74,2.29
1,2024-01-26 12:21:40,2.75,2.29
1,2024-01-26 12:23:10,2.75,2.29
1,2024-01-26 12:24:40,2.75,2.29
1,2024-01-26 12:26:10,2.74,2.29
1,2024-01-26 12:27:40,2.74,2.29
1,2024-01-26 12:29:10,2.74,2.29
1,2024-01-26 12:30:40,2.75,2.29
1,2024-01-26 12:32:10,2.74,2.29
1,2024-01-26 12:33:40,2.74,2.29
1,2024-01-26 12:35:10,2.74,2.29
1,2024-01-26 12:36:40,2.75,2.29
1,2024-01-26 12:38:10,2.74,2.29
1,2024-01-26 12:39:40,2.74,2.29
1,2024-01-26 12:41:10,2.74,2.29
1,2024-01-26 12:42:40,2.74,2.29
1,2024-01-26 12:44:10,2.75,2.29
1,2024-01-26 12:45:40,2.74,2.29
1,2024-01-26 12:47:10,2.74,2.29
1,2024-01-26 12:48:40,2.74,2.29
1,2024-01-26 12:50:10,2.74,2.29
1,2024-01-26 12:51:40,2.75,2.06
1,2024-01-26 12:53:10,2.74,2.06
1,2024-01-26 12:54:40,2.74,2.06
1,2024-01-26 12:56:10,2.74,2.06
1,2024-01-26 12:57:40,2.74,2.06
1,2024-01-26 12:59:10,2.74,2.06
1,2024-01-26 13:00:40,2.74,2.06
1,2024-01-26 13:02:10,2.74,2.06
1,2024-01-26 13:03:40,2.74,2.06
1,2024-01-26 13:05:10,2.74,2.06
1,2024-01-26 13:06:40,2.74,2.06
1,2024-01-26 13:08:10,2.74,2.06
1,2024-01-26 13:09:40,2.74,2.06
1,2024-01-26 13:11:10,2.74,2.06
1,2024-01-26 13:12:40,2.74,2.06
1,2024-01-26 13:14:10,2.74,2.06
1,2024-01-26 13:15:40,2.74,2.06
1,2024-01-26 13:17:10,2.74,2.06
1,2024-01-26 13:18:40,2.74,2.29
1,2024-01-26 13:20:10,2.74,2.06
1,2024-01-26 13:21:40,2.74,2.06
1,2024-01-26 13:23:10,2.73,2.06
1,2024-01-26 13:24:40,2.74,2.06
1,2024-01-26 13:26:10,2.74,2.06
1,2024-01-26 13:27:40,2.74,2.29
1,2024-01-26 13:29:10,2.74,2.06
1,2024-01-26 13:30:40,2.74,2.29
1,2024-01-26 13:32:10,2.74,2.29
1,2024-01-26 13:33:40,2.74,2.29
1,2024-01-26 13:35:10,2.74,2.29
1,2024-01-26 13:36:40,2.74,2.29
1,2024-01-26 13:38:10,2.74,2.29
1,2024-01-26 13:39:40,2.74,2.29
1,2024-01-26 13:41:10,2.74,2.29
1,2024-01-26 13:42:40,2.74,2.29
1,2024-01-26 13:44:10,2.74,2.29
1,2024-01-26 13:45:40,2.74,2.29
1,2024-01-26 13:47:10,2.74,2.29
1,2024-01-26 13:48:40,2.74,2.29
1,2024-01-26 13:50:10,2.74,2.29
1,2024-01-26 13:51:40,2.74,2.29
1,2024-01-26 13:53:10,2.74,2.29
1,2024-01-26 13:54:40,2.74,2.29
1,2024-01-26 13:56:10,2.74,2.29
1,2024-01-26 13:57:40,2.74,2.29
1,2024-01-26 13:59:10,2.74,2.29
1,2024-01-26 14:00:40,2.74,2.29
1,2024-01-26 14:02:10,2.74,2.29
1,2024-01-26 14:03:40,2.74,2.29
1,2024-01-26 14:05:10,2.74,2.29
1,2024-01-26 14:06:40,2.74,2.29
1,2024-01-26 14:08:10,2.74,2.06
1,2024-01-26 14:09:40,2.74,2.29
1,2024-01-26 14:11:10,2.74,2.29
1,2024-01-26 14:12:40,2.74,2.29
1,2024-01-26 14:14:10,2.74,2.06
1,2024-01-26 14:15:40,2.72,2.29
1,2024-01-26 14:17:10,2.74,2.06
1,2024-01-26 14:18:40,2.74,2.29
1,2024-01-26 14:20:10,2.74,2.06
1,2024-01-26 14:21:40,2.74,2.06
1,2024-01-26 14:23:10,2.74,2.29
1,2024-01-26 14:24:40,2.74,2.29
1,2024-01-26 14:26:10,2.74,2.06
1,2024-01-26 14:27:40,2.74,2.06
1,2024-01-26 14:29:10,2.74,2.06
1,2024-01-26 14:30:40,2.74,2.29
1,2024-01-26 14:32:10,2.74,2.29
1,2024-01-26 14:33:40,2.74,2.29
1,2024-01-26 14:35:10,2.74,2.29
1,2024-01-26 14:36:40,2.74,2.29
1,2024-01-26 14:38:10,2.74,2.29
1,2024-01-26 14:39:40,2.74,2.29
1,2024-01-26 14:41:10,2.74,2.29
1,2024-01-26 14:42:40,2.74,2.29
1,2024-01-26 14:44:10,2.74,2.29
1,2024-01-26 14:45:40,2.74,2.29
1,2024-01-26 14:47:10,2.74,2.29
1,2024-01-26 14:48:40,2.74,2.29
1,2024-01-26 14:50:10,2.74,2.29
1,2024-01-26 14:51:40,2.74,2.29
1,2024-01-26 14:53:10,2.74,2.29
1,2024-01-26 14:54:40,2.74,2.29
1,2024-01-26 14:56:10,2.74,2.29
1,2024-01-26 14:57:40,2.72,2.29
1,2024-01-26 14:59:10,2.74,2.29
1,2024-01-26 15:00:40,2.74,2.29
1,2024-01-26 15:02:10,2.74,2.29
1,2024-01-26 15:03:40,2.74,2.29
1,2024-01-26 15:05:10,2.74,2.29
1,2024-01-26 15:06:40,2.74,2.29
1,2024-01-26 15:08:10,2.74,2.29
1,2024-01-26 15:09:40,2.74,2.29
1,2024-01-26 15:11:10,2.74,2.29
1,2024-01-26 15:12:40,2.74,2.29
1,2024-01-26 15:14:10,2.74,2.29
1,2024-01-26 15:15:40,2.74,2.29
1,2024-01-26 15:17:10,2.74,2.29
1,2024-01-26 15:18:40,2.74,2.29
1,2024-01-26 15:20:10,2.74,2.29
1,2024-01-26 15:21:40,2.74,2.29
1,2024-01-26 15:23:10,2.74,2.29
1,2024-01-26 15:24:40,2.74,2.29
1,2024-01-26 15:26:10,2.74,2.29
1,2024-01-26 15:27:40,2.74,2.29
1,2024-01-26 15:29:10,2.74,2.29
1,2024-01-26 15:30:40,2.74,2.29
1,2024-01-26 15:32:10,2.74,2.29
1,2024-01-26 15:33:40,2.74,2.29
1,2024-01-26 15:35:10,2.74,2.29
1,2024-01-26 15:36:40,2.74,2.29
1,2024-01-26 15:38:10,2.74,2.29
1,2024-01-26 15:39:40,2.74,2.29
1,2024-01-26 15:41:10,2.74,2.29
1,2024-01-26 15:42:40,2.74,2.29
1,2024-01-26 15:44:10,2.74,2.29
1,2024-01-26 15:45:40,2.74,2.29
1,2024-01-26 15:47:10,2.74,2.29
1,2024-01-26 15:48:40,2.74,2.29
1,2024-01-26 15:50:10,2.74,2.29
1,2024-01-26 15:51:40,2.74,2.29
1,2024-01-26 15:53:10,2.74,2.29
1,2024-01-26 15:54:40,2.74,2.29
1,2024-01-26 15:56:10,2.74,2.29
1,2024-01-26 15:57:40,2.74,2.29
1,2024-01-26 15:59:10,2.74,2.06
1,2024-01-26 16:00:40,2.74,2.29
1,2024-01-26 16:02:10,2.74,2.29
1,2024-01-26 16:03:40,2.74,2.06
1,2024-01-26 16:05:10,2.74,2.06
1,2024-01-26 16:06:40,2.74,2.29
1,2024-01-26 16:08:10,2.74,2.06
1,2024-01-26 16:09:40,2.74,2.06
1,2024-01-26 16:11:10,2.74,2.06
1,2024-01-26 16:12:40,2.74,2.06
1,2024-01-26 16:14:10,2.74,2.06
1,2024-01-26 16:15:40,2.74,1.82
1,2024-01-26 16:17:10,2.73,2.06
1,2024-01-26 16:18:40,2.74,2.06
1,2024-01-26 16:20:10,2.74,1.82
1,2024-01-26 16:21:40,2.74,2.06
1,2024-01-26 16:23:10,2.74,2.06
1,2024-01-26 16:24:40,2.74,2.06
1,2024-01-26 16:26:10,2.74,1.82
1,2024-01-26 16:27:40,2.74,1.82
1,2024-01-26 16:29:10,2.74,2.06
1,2024-01-26 16:30:40,2.74,2.06
1,2024-01-26 16:32:10,2.74,2.06
1,2024-01-26 16:33:40,2.74,2.06
1,2024-01-26 16:35:10,2.74,2.06
1,2024-01-26 16:36:40,2.74,2.06
1,2024-01-26 16:38:10,2.74,2.06
1,2024-01-26 16:39:40,2.74,2.06
1,2024-01-26 16:41:10,2.74,2.06
1,2024-01-26 16:42:40,2.74,2.06
1,2024-01-26 16:44:10,2.74,2.06
1,2024-01-26 16:45:40,2.74,2.06
1,2024-01-26 16:47:10,2.74,2.06
1,2024-01-26 16:48:40,2.74,2.06
1,2024-01-26 16:50:10,2.74,2.06
1,2024-01-26 16:51:40,2.74,2.29
1,2024-01-26 16:53:10,2.74,2.29
1,2024-01-26 16:54:40,2.74,2.29
1,2024-01-26 16:56:10,2.74,2.29
1,2024-01-26 16:57:40,2.74,2.29
1,2024-01-26 16:59:10,2.72,2.29
1,2024-01-26 17:00:40,2.74,2.29
1,2024-01-26 17:02:06,2.74,2.29
1,2024-01-26 17:03:40,2.74,2.29
1,2024-01-26 17:05:55,2.74,2.29
1,2024-01-26 17:07:25,2.74,2.29
1,2024-01-26 17:08:55,2.73,2.29
1,2024-01-26 17:10:25,2.74,2.29
1,2024-01-26 17:11:55,2.74,2.29
1,2024-01-26 17:13:25,2.74,2.29
1,2024-01-26 17:14:55,2.74,2.29
1,2024-01-26 17:16:25,2.74,2.29
1,2024-01-26 17:17:55,2.74,2.29
1,2024-01-26 17:19:25,2.74,2.29
1,2024-01-26 17:20:55,2.74,2.29
1,2024-01-26 17:22:25,2.74,2.29
1,2024-01-26 17:23:55,2.73,2.29
1,2024-01-26 17:25:25,2.74,2.29
1,2024-01-26 17:26:55,2.74,2.29
1,2024-01-26 17:28:25,2.74,2.29
1,2024-01-26 17:29:55,2.74,2.29
1,2024-01-26 17:31:25,2.74,2.29
1,2024-01-26 17:32:55,2.74,2.29
1,2024-01-26 17:34:25,2.74,2.29
1,2024-01-26 17:35:55,2.74,2.29
1,2024-01-26 17:37:25,2.74,2.29
1,2024-01-26 17:38:55,2.74,2.29
1,2024-01-26 17:40:25,2.74,2.29
1,2024-01-26 17:41:55,2.74,2.29
1,2024-01-26 17:43:25,2.74,2.29
1,2024-01-26 17:44:55,2.74,2.29
1,2024-01-26 17:46:25,2.74,2.29
1,2024-01-26 17:47:55,2.74,2.29
1,2024-01-26 17:49:25,2.74,2.29
1,2024-01-26 17:50:55,2.74,2.29
1,2024-01-26 17:52:25,2.74,2.29
1,2024-01-26 17:53:55,2.74,2.29
1,2024-01-26 17:55:25,2.74,2.29
1,2024-01-26 17:56:55,2.74,2.29
1,2024-01-26 17:58:25,2.74,2.29
1,2024-01-26 17:59:55,2.74,2.29
1,2024-01-26 18:01:25,2.74,2.29
1,2024-01-26 18:02:55,2.74,2.29
1,2024-01-26 18:04:25,2.74,2.29
1,2024-01-26 18:05:55,2.74,2.29
1,2024-01-26 18:07:25,2.74,2.29
1,2024-01-26 18:08:55,2.74,2.29
1,2024-01-26 18:10:25,2.74,2.29
1,2024-01-26 18:11:55,2.74,2.29
1,2024-01-26 18:13:25,2.74,2.29
1,2024-01-26 18:14:55,2.74,2.29
1,2024-01-26 18:16:25,2.74,2.29
1,2024-01-26 18:17:55,2.74,2.29
1,2024-01-26 18:19:25,2.74,2.29
1,2024-01-26 18:20:55,2.74,2.29
1,2024-01-26 18:22:25,2.74,2.29
1,2024-01-26 18:23:55,2.74,2.29
1,2024-01-26 18:25:25,2.74,2.29
1,2024-01-26 18:26:55,2.74,2.29
1,2024-01-26 18:28:25,2.74,2.29
1,2024-01-26 18:29:55,2.74,2.29
1,2024-01-26 18:31:25,2.74,2.29
1,2024-01-26 18:32:55,2.74,2.29
1,2024-01-26 18:34:25,2.74,2.29
1,2024-01-26 18:35:55,2.74,2.29
1,2024-01-26 18:37:25,2.74,2.29
1,2024-01-26 18:38:55,2.74,2.29
1,2024-01-26 18:40:25,2.74,2.29
1,2024-01-26 18:41:55,2.74,2.29
1,2024-01-26 18:43:25,2.74,2.29
1,2024-01-26 18:44:55,2.74,2.29
1,2024-01-26 18:46:25,2.74,2.29
1,2024-01-26 18:47:55,2.74,2.29
1,2024-01-26 18:49:25,2.74,2.29
1,2024-01-26 18:50:55,2.74,2.29
1,2024-01-26 18:52:25,2.74,2.29
1,2024-01-26 18:53:55,2.74,2.29
1,2024-01-26 18:55:25,2.74,2.06
1,2024-01-26 18:56:55,2.74,2.06
1,2024-01-26 18:58:25,2.74,2.06
1,2024-01-26 18:59:55,2.74,2.06
1,2024-01-26 19:01:25,2.74,2.06
1,2024-01-26 19:02:55,2.74,2.06
1,2024-01-26 19:04:25,2.74,2.06
1,2024-01-26 19:05:55,2.74,2.06
1,2024-01-26 19:07:25,2.74,2.06
1,2024-01-26 19:08:55,2.74,2.06
1,2024-01-26 19:10:25,2.74,2.06
1,2024-01-26 19:11:55,2.74,2.06
1,2024-01-26 19:13:25,2.74,2.06
1,2024-01-26 19:14:55,2.74,1.82
1,2024-01-26 19:16:25,2.74,2.06
1,2024-01-26 19:17:55,2.74,2.06
1,2024-01-26 19:19:25,2.74,1.82
1,2024-01-26 19:20:55,2.74,1.82
1,2024-01-26 19:22:25,2.74,1.82
1,2024-01-26 19:23:55,2.74,1.82
1,2024-01-26 19:25:25,2.74,2.06
1,2024-01-26 19:26:55,2.74,2.06
1,2024-01-26 19:28:25,2.74,2.06
1,2024-01-26 19:29:55,2.74,2.06
1,2024-01-26 19:31:25,2.74,2.06
1,2024-01-26 19:32:55,2.72,2.06
1,2024-01-26 19:34:25,2.74,2.06
1,2024-01-26 19:35:55,2.74,2.06
1,2024-01-26 19:37:25,2.74,2.06
1,2024-01-26 19:38:55,2.74,2.06
1,2024-01-26 19:40:25,2.74,2.06
1,2024-01-26 19:41:55,2.74,2.06
1,2024-01-26 19:43:25,2.74,2.06
1,2024-01-26 19:44:55,2.74,2.06
1,2024-01-26 19:46:25,2.74,2.06
